SSC_CODE_2016,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
SSC70192,23,24,88,102,62,45,22,12,0,373,6,3,15,16,21,21,12,3,0,93,7,15,13,21,21,31,14,5,0,128,0,0,0,4,7,8,12,0,0,27,0,0,4,3,7,3,9,0,3,33,0,0,0,3,0,0,0,0,0,8,5,6,6,18,23,11,10,9,0,96,40,52,127,161,136,121,85,34,3,753,13,32,88,109,76,43,22,4,0,387,3,8,9,13,18,21,0,0,0,75,5,5,19,19,19,21,16,0,0,96,0,0,4,0,7,4,7,3,0,21,0,0,0,3,3,8,11,9,3,40,0,0,4,0,0,0,0,3,0,12,10,0,16,17,7,22,8,5,0,79,33,39,135,161,128,117,72,23,4,709,32,53,171,213,135,91,49,14,0,763,8,8,23,27,43,40,14,3,0,164,11,12,26,32,44,46,34,6,0,225,0,0,4,8,10,9,18,3,0,52
SSC70193,18,44,79,82,41,31,17,3,0,308,9,15,29,33,37,19,11,0,0,155,10,16,49,50,72,46,8,7,0,263,5,0,12,12,17,9,6,3,0,65,0,0,0,6,6,11,14,0,0,40,0,0,0,0,3,0,0,0,0,11,22,13,30,31,26,23,16,3,0,165,72,95,200,209,200,138,79,20,0,1002,14,38,120,97,66,40,21,7,0,393,14,3,26,35,36,22,9,0,0,144,14,29,51,50,51,35,13,8,0,244,0,5,17,9,16,7,13,0,0,61,0,0,0,3,0,17,12,3,6,47,0,0,0,3,0,4,9,0,0,12,11,11,39,22,22,22,13,6,0,141,54,87,247,214,181,141,86,21,6,1036,33,82,196,178,107,64,37,12,0,703,24,22,59,68,69,42,19,3,0,296,27,43,101,93,122,83,25,16,0,512,6,5,23,21,28,18,21,7,0,123
SSC70194,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,14,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,0,3,0,0,0,12,0,0,4,5,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SSC70195,3,8,37,38,25,22,3,0,0,137,0,0,7,3,4,3,0,0,0,16,0,0,3,0,5,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,8,3,6,7,0,0,0,27,6,5,52,52,36,40,5,0,0,199,0,10,51,30,18,11,0,0,0,125,0,0,3,4,3,0,3,0,0,16,0,0,0,0,3,6,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,12,3,3,0,0,0,41,3,15,70,42,33,21,4,3,0,202,3,15,88,65,45,38,3,0,0,260,0,0,9,4,7,7,3,0,0,29,0,0,3,3,13,13,0,3,0,35,0,0,0,0,0,0,0,0,0,3
SSC70196,0,0,0,6,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,6,0,3,0,3,0,0,0,0,0,7,0,3,4,9,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,4,7,20,11,3,3,0,0,52,3,0,3,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,5,0,0,10,5,0,0,5,0,0,25,0,0,0,0,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,10,9,3,11,19,12,0,5,0,0,60,3,3,3,5,5,0,0,0,0,27,3,3,0,0,0,0,0,0,0,9,3,0,0,4,5,0,0,0,0,14,6,3,0,3,0,0,0,0,0,16
SSC70197,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,10,10,4,0,0,32,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,8,10,7,0,0,0,29,0,0,9,7,3,3,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,3,0,0,0,0,12
SSC70198,12,74,232,144,64,24,4,0,0,560,0,9,38,7,18,5,0,0,0,78,4,8,21,28,24,3,0,0,0,87,0,0,4,5,0,0,0,0,0,13,0,0,3,6,3,6,0,0,0,19,0,0,0,0,3,0,0,0,0,7,0,3,26,16,9,0,3,0,0,57,21,89,321,205,119,40,8,0,0,808,9,89,269,158,62,18,3,0,0,613,3,3,24,11,14,3,3,0,0,60,3,13,19,18,12,6,0,3,0,64,0,0,3,0,3,0,0,3,0,13,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,9,0,11,29,10,7,0,0,0,0,48,15,113,341,191,102,37,4,7,0,809,26,166,497,305,128,48,9,0,0,1172,5,9,59,16,33,11,3,0,0,135,3,16,42,44,34,5,3,3,0,146,0,0,8,7,3,0,0,3,0,26
SSC70199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70200,3,0,3,0,6,3,0,0,0,22,0,3,5,0,0,0,0,0,0,9,3,3,3,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,18,0,3,3,0,0,0,3,0,0,9,3,7,16,3,3,4,3,0,0,40,9,19,29,17,16,13,6,4,0,117,0,3,10,12,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,3,3,4,0,4,0,0,0,14,0,0,0,4,0,0,0,0,0,4,0,5,6,4,7,3,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,26,3,3,3,3,9,5,0,52,6,36,23,32,19,12,6,5,0,136,3,3,9,14,8,3,0,0,0,43,0,3,5,3,0,0,0,0,0,21,4,5,3,12,4,3,0,0,0,33,0,0,0,4,0,0,0,0,0,7
SSC70201,12,53,118,109,86,52,33,9,0,467,5,4,11,17,17,18,12,4,0,78,3,8,15,15,15,14,11,9,0,97,0,0,3,4,0,3,3,0,0,18,0,0,6,0,0,7,16,7,0,32,0,0,0,0,3,3,0,0,0,6,3,0,11,18,14,18,3,3,0,77,24,69,168,166,138,108,80,34,4,788,15,41,106,109,74,49,24,8,0,440,3,7,3,13,14,12,7,0,0,55,5,3,12,9,18,14,24,3,0,85,0,0,5,3,3,4,0,0,0,18,0,0,3,3,3,11,11,9,0,34,0,0,0,0,4,3,0,0,0,8,0,3,16,12,14,20,9,4,0,80,26,54,146,152,131,109,82,23,5,724,27,88,226,221,161,103,57,16,0,907,9,13,13,26,27,29,15,3,0,135,7,9,25,31,32,29,38,11,3,183,0,3,7,9,3,7,3,0,0,39
SSC70202,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,31,0,0,0,0,0,0,0,72,38,31,3,4,0,3,0,0,0,77,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,61,0,0,0,3,0,0,0,0,66,67,0,4,0,7,0,0,0,0,81,0,0,7,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70203,0,0,3,3,0,4,0,0,0,11,0,0,0,3,0,3,0,0,0,6,4,3,5,6,0,3,0,0,0,24,0,4,5,0,3,0,0,0,0,13,0,6,3,0,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,3,6,6,4,7,0,0,0,24,10,20,22,15,10,19,3,0,0,106,0,0,4,3,7,0,0,0,0,18,0,6,3,4,0,3,0,0,0,14,0,4,15,3,3,4,0,0,0,25,0,3,3,3,4,3,6,0,0,29,3,0,0,9,3,5,0,0,0,30,0,0,0,0,0,3,0,0,0,5,0,0,6,3,13,0,5,0,0,20,8,16,31,21,25,25,12,0,0,136,0,5,3,3,7,5,4,0,0,21,0,5,5,3,0,3,0,0,0,24,4,6,21,10,3,6,0,0,0,54,3,10,13,3,6,3,6,0,0,39
SSC70204,0,3,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,0,0,0,9,0,0,3,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,13,6,8,9,0,0,0,46,0,0,5,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,10,6,11,4,3,0,0,35,0,3,4,3,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,9,0,3,5,0,0,8,0,0,0,21,3,0,4,3,5,4,0,0,0,16
SSC70205,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,0,0,0,14,0,4,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,23,0,4,5,4,0,0,0,0,0,14,0,0,4,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3
SSC70206,0,0,8,3,0,0,0,0,0,15,0,3,6,0,0,0,0,0,0,8,7,5,12,4,3,0,0,0,0,38,0,0,0,5,3,3,0,0,0,14,3,3,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,14,20,29,19,12,3,0,0,0,102,0,0,13,3,4,3,0,0,0,18,0,3,3,0,0,0,0,0,0,13,7,8,15,5,3,3,0,0,0,48,3,3,3,10,3,0,0,0,0,23,6,0,3,4,0,3,4,0,0,23,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,6,17,20,42,25,16,11,3,0,0,135,0,0,18,3,3,4,0,0,0,37,0,3,11,0,7,0,0,0,0,21,17,16,35,13,13,3,0,0,0,92,3,5,6,15,4,3,0,0,0,33
SSC70207,3,5,14,10,6,4,3,0,0,57,4,7,14,8,4,5,0,0,0,40,3,5,14,8,9,3,0,0,0,48,8,3,11,12,3,0,0,0,0,40,5,16,21,15,12,13,3,0,0,89,0,3,4,8,6,5,0,0,0,21,22,5,17,4,4,7,6,0,0,65,55,41,95,63,49,37,13,0,0,353,5,4,16,5,9,10,0,0,0,56,4,14,15,17,4,0,0,0,0,61,3,3,15,18,11,6,3,0,0,64,4,4,9,7,4,5,0,0,0,33,3,6,16,10,14,12,5,0,0,68,0,0,4,4,3,6,0,0,0,17,25,10,14,10,5,3,0,0,0,67,45,46,94,77,52,40,7,3,0,357,8,8,32,19,18,14,3,0,0,113,6,21,27,27,8,4,0,0,0,95,4,10,34,30,17,11,4,0,0,106,13,8,26,18,10,5,0,0,0,76
SSC70208,22,37,110,136,99,56,17,0,0,471,10,20,19,26,33,15,3,0,0,127,4,10,48,54,72,36,17,0,0,239,4,3,6,14,20,5,3,0,0,52,0,0,0,6,5,8,5,0,0,25,0,0,0,0,0,0,0,0,0,3,23,28,54,48,38,44,13,4,0,253,58,91,238,278,268,160,69,4,0,1162,16,43,162,186,108,53,5,0,0,580,4,9,16,26,17,11,0,0,0,88,0,6,30,27,47,35,12,0,0,162,0,10,5,0,10,5,3,3,0,36,0,0,3,3,5,7,7,0,0,28,0,0,0,0,0,0,0,0,0,3,14,11,47,38,35,28,9,0,0,192,40,81,263,285,229,150,42,3,0,1099,34,72,268,324,207,113,27,0,0,1052,16,26,33,50,57,23,9,0,0,218,5,13,76,77,122,72,27,3,0,402,3,8,11,15,30,16,3,5,0,84
SSC70209,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,3,3,5,0,4,0,0,26,0,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,3,0,0,0,22,3,3,8,3,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,6,3,3,3,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
SSC70210,26,74,289,210,118,111,62,14,4,909,7,15,28,25,38,27,11,4,0,149,4,9,28,36,41,34,35,5,0,193,3,0,3,8,10,7,8,3,0,42,0,0,6,0,3,6,14,7,0,45,0,0,3,0,0,3,0,0,0,9,4,13,57,39,33,21,24,3,0,195,38,108,417,323,239,210,159,36,6,1541,9,78,357,240,159,117,61,20,3,1037,0,3,10,11,32,12,7,0,0,82,6,11,7,25,29,37,26,0,0,146,0,0,4,4,10,3,3,9,0,33,0,3,4,3,0,9,9,9,3,44,0,0,0,0,3,0,0,3,0,9,5,16,62,33,32,20,19,3,0,192,23,113,441,314,268,198,131,42,13,1538,34,150,650,447,282,225,124,29,8,1948,8,15,38,38,63,43,17,3,0,229,7,26,35,63,68,72,55,12,0,339,3,0,4,9,17,9,15,7,0,78
SSC70211,0,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,0,3,11,9,11,3,5,0,0,44,0,0,0,3,7,0,0,0,0,16,0,0,3,0,3,0,0,0,0,8,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,3,7,12,12,11,10,6,0,0,58,0,4,3,10,10,0,0,0,0,26,0,3,7,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,17,0,0,0,3,3,0,0,0,0,7
SSC70212,3,4,0,7,6,6,6,0,0,39,0,0,3,0,8,0,4,0,0,26,0,3,3,8,10,10,3,0,0,45,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,7,7,0,0,29,5,13,10,18,37,32,21,3,0,138,3,0,5,6,16,9,3,0,0,44,0,4,3,4,5,3,3,0,0,15,0,3,3,6,7,7,3,0,0,26,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,8,3,3,4,0,0,19,7,8,13,21,29,23,13,0,0,117,3,3,7,13,21,17,9,3,0,84,0,4,7,6,10,3,4,0,0,40,3,5,9,7,21,20,5,0,0,67,0,0,0,0,3,3,0,0,0,6
SSC70213,0,0,13,9,4,7,0,0,0,37,3,3,7,3,0,3,0,0,0,23,4,4,7,10,4,5,0,0,0,25,5,3,16,7,6,0,0,0,0,38,9,7,11,4,3,3,3,0,0,42,0,0,0,0,0,0,6,0,0,6,10,10,16,9,9,4,3,0,0,58,24,23,69,39,38,26,8,0,0,235,0,4,22,12,14,11,0,0,0,64,4,9,13,4,4,0,0,0,0,35,0,0,10,3,8,0,0,0,0,26,0,5,10,10,8,3,3,0,0,42,5,3,7,9,4,3,0,0,0,36,0,0,0,0,0,0,3,4,0,10,7,3,9,12,9,7,4,0,0,52,15,28,79,53,51,24,13,6,0,268,3,11,35,16,20,20,3,0,0,102,8,9,18,15,11,3,0,0,0,60,3,6,18,12,9,4,0,0,0,55,5,3,28,22,14,3,3,0,0,83
SSC70214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC70215,0,0,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,3,0,0,4,0,0,0,0,10,3,0,7,3,3,0,0,0,0,19,0,3,9,4,7,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,19,16,11,7,0,0,0,66,0,3,3,6,0,0,0,0,0,13,0,3,3,0,3,0,0,0,0,8,0,5,3,6,0,0,0,0,0,14,3,3,10,3,3,0,0,0,0,24,0,3,9,10,3,5,3,0,0,30,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,5,12,20,26,11,7,7,3,0,91,0,3,3,4,4,0,0,0,0,20,0,3,3,0,6,0,0,0,0,9,0,7,3,3,3,3,0,0,0,30,4,3,15,10,4,0,0,0,0,39
SSC70216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC70217,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,11,0,3,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SSC70218,0,0,8,3,3,3,0,0,0,18,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,7,3,7,5,0,3,0,0,0,0,21,0,4,10,10,5,8,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,5,3,3,8,0,0,0,21,5,8,31,21,16,24,3,0,0,115,3,3,4,8,3,3,0,0,0,26,0,3,0,3,0,3,0,0,0,13,0,0,0,7,3,5,0,0,0,15,0,3,16,5,8,3,0,0,0,35,4,4,13,7,9,5,0,0,0,47,0,0,0,0,0,3,0,0,0,10,0,3,14,0,0,8,0,0,0,26,11,16,49,26,21,34,5,4,0,168,0,5,13,9,7,10,3,0,0,45,0,3,0,8,0,3,0,0,0,11,0,0,4,7,4,10,0,0,0,28,3,12,22,5,10,3,0,0,0,53
SSC70219,9,48,195,156,121,65,50,6,0,667,0,10,23,19,29,19,10,3,0,109,0,4,20,19,30,34,16,7,0,137,0,0,7,0,0,10,10,0,0,29,0,0,0,3,0,0,8,3,0,12,0,0,5,0,0,3,0,0,0,3,3,3,22,20,23,24,16,0,0,117,19,67,274,224,215,145,99,18,3,1068,16,50,250,187,112,60,24,7,0,710,0,5,11,9,26,13,4,0,0,82,3,7,13,14,34,25,10,4,0,109,0,0,5,0,0,3,0,3,0,17,0,0,3,3,0,6,3,3,3,17,0,0,0,0,0,0,0,0,0,4,4,7,37,27,21,18,3,5,0,123,24,78,314,244,203,127,51,23,4,1068,25,106,452,346,237,130,74,10,0,1381,3,15,34,36,57,30,14,3,0,186,3,15,34,35,65,55,23,9,0,242,0,0,12,3,8,15,5,3,0,43
