SSC_CODE_2016,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_more_15_19_yrs,M_3000_more_20_24_yrs,M_3000_more_25_34_yrs,M_3000_more_35_44_yrs,M_3000_more_45_54_yrs,M_3000_more_55_64_yrs,M_3000_more_65_74_yrs,M_3000_more_75_84_yrs,M_3000_more_85ov,M_3000_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot
SSC70274,24,0,0,0,6,9,7,0,0,51,8,0,3,0,0,0,0,0,0,9,6,0,0,3,5,5,3,4,0,27,9,3,3,0,3,3,7,3,0,25,4,3,0,0,3,6,6,5,0,28,3,3,3,0,3,7,8,0,0,26,3,10,3,0,3,8,0,3,0,33,0,6,6,4,8,8,3,0,0,48,0,4,10,18,22,13,8,0,0,83,0,6,13,21,20,20,0,0,0,84,0,3,10,19,23,14,4,0,0,70,0,0,3,11,17,7,4,0,0,46,0,3,18,25,34,15,5,0,0,95,0,0,6,17,21,7,0,0,0,53,9,5,16,9,28,18,8,4,0,94,65,51,104,124,200,150,65,21,3,781,18,7,12,12,4,11,3,0,0,57,8,0,0,3,0,3,0,0,0,19,5,3,7,0,0,3,4,4,0,29,0,5,0,4,3,3,6,0,0,25
SSC70275,28,5,9,7,0,4,0,0,0,54,18,28,38,33,16,10,0,0,0,140,18,41,60,45,26,12,7,3,0,209,3,4,4,10,10,3,0,0,0,32,0,0,10,6,3,8,0,0,0,29,0,0,5,9,0,12,3,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,9,0,0,3,5,0,5,0,0,0,9,0,0,6,0,4,4,0,0,0,18,0,0,3,9,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,4,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,17,7,70,33,18,8,0,0,0,145,84,94,226,159,90,62,8,3,0,722,41,3,6,5,0,0,0,0,0,53,15,24,33,14,18,9,3,0,0,111,21,45,81,41,25,16,6,3,0,236,3,10,25,12,7,4,0,3,0,75
SSC70276,0,0,0,0,4,5,3,0,0,17,0,0,0,0,0,4,0,0,0,8,3,0,0,0,0,0,5,3,0,14,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,3,5,0,0,7,0,0,0,4,3,3,0,0,0,11,0,0,3,0,0,0,3,0,0,7,0,3,0,3,4,3,0,0,0,17,0,0,0,3,12,3,0,0,0,16,0,0,4,4,10,3,3,0,0,16,0,0,0,4,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,11,0,0,0,0,3,6,0,0,0,11,0,0,0,3,4,7,3,0,0,21,8,7,18,31,49,52,39,7,0,200,3,0,0,5,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,12,0,0,0,0,0,0,8,0,0,18
SSC70277,29,11,10,6,4,10,7,0,0,67,5,0,0,0,3,0,0,0,0,15,9,7,6,3,5,0,6,0,0,31,6,4,8,11,3,3,10,3,0,47,0,6,6,3,3,3,10,4,3,39,3,10,9,7,7,9,8,0,0,50,0,9,21,8,6,3,3,4,0,61,0,13,30,25,15,10,4,3,0,93,0,3,36,34,17,14,7,0,0,116,0,4,15,17,9,11,5,0,0,71,0,4,16,12,12,8,7,0,0,52,0,0,10,11,11,4,0,0,0,38,0,0,11,14,20,11,3,0,0,58,0,0,3,11,14,6,3,0,0,32,11,21,25,24,17,14,7,4,0,124,67,87,197,178,152,105,77,21,7,895,32,13,10,23,10,18,8,3,0,117,12,3,3,6,0,3,3,0,0,31,5,3,10,7,3,6,4,0,0,38,5,5,8,10,7,11,11,6,0,55
SSC70278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70279,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,3,5,11,5,5,7,3,0,0,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,7,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SSC70280,27,12,0,7,0,4,5,3,0,56,13,0,4,0,0,0,0,0,0,26,5,3,4,0,3,3,6,6,0,28,0,3,8,9,4,4,8,5,0,45,3,3,3,5,3,3,5,9,0,34,0,3,4,0,3,3,5,0,0,30,3,8,10,6,8,5,5,3,0,47,0,7,17,14,11,11,5,0,0,71,0,3,26,4,8,9,4,0,0,59,0,3,15,8,13,9,0,0,0,53,0,0,7,14,19,7,3,0,0,54,0,0,13,12,15,10,3,0,0,55,0,0,9,29,17,15,0,0,0,69,0,0,7,15,13,6,0,0,0,38,12,3,14,20,14,8,7,0,0,87,69,52,130,136,144,107,70,34,7,743,35,7,10,10,3,12,6,0,0,82,12,6,0,6,3,0,0,0,0,26,8,4,5,3,4,8,7,3,0,40,0,7,7,8,9,3,18,0,3,58
SSC70281,9,0,3,0,0,0,0,0,0,10,0,3,0,0,0,3,0,0,0,9,5,9,5,10,8,5,0,0,0,40,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,17,0,0,3,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,0,0,0,21,13,11,21,31,24,17,3,3,0,129,4,0,0,0,0,0,0,0,0,7,4,0,5,3,0,0,0,0,0,10,7,7,15,8,10,8,6,0,0,51,0,0,5,3,0,6,0,0,0,18
SSC70282,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,8,0,5,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,18,6,9,16,17,11,3,4,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,3,7,3,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3
SSC70283,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,5,3,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70284,11,0,0,0,0,0,0,0,0,12,3,11,18,9,0,0,0,0,0,38,0,8,18,14,10,3,5,0,3,74,0,0,0,0,4,3,3,0,0,13,0,0,3,3,0,0,3,0,0,9,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,17,6,9,3,0,0,0,53,23,37,62,42,25,12,13,0,3,211,9,0,3,0,0,0,0,0,0,15,6,0,11,3,4,0,0,0,0,31,4,17,24,17,14,8,4,0,0,89,0,0,5,4,0,3,0,0,0,17
SSC70285,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,11,0,0,0,0,4,3,3,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,3,4,0,0,0,0,9,0,0,3,0,3,7,0,0,0,16,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,20,3,5,8,8,27,29,13,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC70286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,3,3,4,0,0,0,0,13,0,3,10,22,14,3,0,0,0,58,0,0,15,8,4,3,0,0,0,23,0,0,32,42,43,31,0,0,0,152,0,3,72,80,67,37,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,12,8,4,3,0,0,0,44,0,0,5,0,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,21,15,12,8,3,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,0,0,0,0,0,0,17,4,3,0,0,7,3,0,0,0,19
SSC70288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,6,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,11,3,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,6
SSC70289,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,5,7,3,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,5,8,5,12,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6
SSC70290,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,9,0,3,0,4,3,4,3,0,0,20,0,0,0,4,3,5,3,0,0,16,0,0,3,3,7,4,0,0,0,15,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,5,4,8,3,0,0,0,22,0,0,0,3,3,4,0,0,0,10,0,0,3,3,3,6,4,0,0,19,0,7,15,32,28,40,25,0,0,143,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,4
SSC70291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70292,53,12,5,4,4,10,5,0,0,96,14,3,0,6,0,3,4,0,0,28,4,3,10,4,8,4,5,0,0,45,4,4,0,3,3,9,5,10,0,47,5,5,5,8,4,3,9,3,3,45,11,11,8,3,4,7,6,0,0,45,6,4,9,7,13,11,5,4,0,49,0,17,24,13,8,21,3,0,0,92,0,25,41,22,35,19,4,0,0,135,0,10,33,28,30,12,4,0,0,105,0,4,28,31,19,8,0,0,0,82,0,0,18,30,38,6,0,0,0,87,0,9,36,45,38,12,3,0,0,146,0,0,12,21,13,3,0,0,0,57,17,12,23,34,25,30,10,3,0,156,117,115,248,248,238,147,69,24,3,1214,49,11,22,17,17,5,4,0,0,130,24,3,3,11,6,0,0,0,0,44,15,4,13,11,8,9,9,0,0,69,3,3,15,7,8,10,11,3,3,70
SSC70293,10,0,0,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,13,0,0,6,0,0,3,0,0,0,6,0,3,6,0,0,0,0,0,0,20,0,6,34,3,5,0,0,3,0,53,0,3,17,4,6,3,0,0,0,39,0,11,22,13,3,0,0,0,0,52,0,0,9,11,7,4,3,0,0,37,0,0,35,17,6,6,0,0,0,72,0,0,7,25,9,5,4,0,0,49,0,8,19,9,3,7,0,0,0,50,20,42,167,96,50,36,13,5,0,433,0,0,10,8,3,0,0,0,0,22,5,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,3,10
SSC70294,39,0,5,3,3,5,3,0,0,65,16,0,0,0,0,0,0,0,0,17,10,3,0,0,4,4,12,3,0,33,0,3,3,0,3,3,3,4,0,20,4,0,3,4,3,4,15,3,0,35,7,4,3,3,3,3,9,5,0,42,4,10,8,10,3,7,10,3,0,58,0,7,16,8,14,10,3,0,0,62,3,8,17,21,27,11,7,0,0,91,0,0,26,24,21,12,12,0,0,90,0,0,12,21,20,13,3,0,0,78,0,3,11,22,13,9,6,0,0,68,0,3,16,37,38,18,3,0,0,118,0,0,6,22,9,5,3,0,0,49,11,7,18,24,24,22,7,3,0,104,93,58,147,197,185,127,81,23,0,922,25,5,13,15,10,14,5,0,0,86,21,0,0,4,3,0,3,0,0,32,10,3,4,8,3,3,11,3,0,39,3,5,4,8,6,4,12,3,3,48
SSC70295,18,7,3,3,3,0,0,0,0,37,26,32,47,36,36,10,0,3,0,186,5,19,31,24,24,9,6,3,0,123,0,7,9,13,8,10,8,0,0,47,0,0,4,3,5,7,3,0,0,26,0,0,12,6,5,0,0,0,0,32,0,0,3,3,5,0,0,0,0,18,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,0,7,3,4,0,4,0,0,19,0,0,7,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,3,3,5,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,12,3,12,3,3,3,8,0,0,41,60,72,139,113,102,58,29,4,0,581,14,3,3,3,7,0,0,0,0,32,29,27,37,33,29,10,4,0,0,165,0,9,40,23,24,25,7,0,0,127,0,8,20,14,12,3,3,3,0,59
SSC70296,0,0,0,0,0,0,0,0,0,4,0,0,4,5,3,0,0,0,0,12,0,7,9,3,3,0,0,0,0,19,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,9,17,10,5,0,6,0,0,49,3,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,9,3,0,5,0,0,0,3,0,0,15,0,0,3,0,0,0,0,0,0,4
SSC70297,3,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,8,0,9,7,3,0,3,3,0,0,26,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,5,5,0,0,0,0,26,10,12,29,14,17,7,3,3,0,97,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,7,7,3,3,3,3,0,0,28,0,3,0,3,0,0,0,0,0,5
SSC70298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,3,4,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70299,30,0,5,0,0,0,0,0,0,38,6,5,18,7,0,0,0,0,0,31,6,8,32,23,10,8,3,4,0,95,0,4,12,3,0,0,5,0,0,20,0,0,3,0,0,0,3,0,0,9,0,0,3,0,0,3,0,0,0,11,0,0,4,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,8,3,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,13,46,26,88,47,34,17,13,4,0,276,15,10,10,9,4,0,0,0,0,44,7,5,3,3,0,0,0,0,0,24,3,18,36,31,20,13,6,0,0,134,0,7,4,6,3,0,3,0,0,26
SSC70300,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,15,10,6,7,3,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,6,9,23,12,6,5,8,6,0,80,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,9,24,7,9,8,0,0,0,60,0,0,0,0,0,0,0,0,0,0
