SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC70001,14,0,0,0,0,0,0,3,16,5,3,0,0,0,0,0,6,19,10,3,6,0,0,0,0,0,21,3,7,11,0,0,0,0,3,23,4,4,12,4,0,0,0,3,30,3,0,8,4,0,0,0,3,23,5,3,9,16,3,0,0,3,40,3,3,13,3,4,0,0,3,31,3,0,6,4,3,3,0,3,28,0,0,3,4,3,0,0,6,21,0,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22,74,47,8,3,3,37,255
SSC70002,5,0,0,0,0,0,0,0,9,9,3,0,0,0,0,0,0,15,0,0,6,3,0,0,0,0,13,0,0,3,3,0,0,0,4,11,3,0,0,0,0,0,0,3,10,0,3,0,3,0,0,0,0,6,0,3,3,5,5,3,0,0,16,3,0,6,0,4,0,0,0,21,8,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,3,12,0,0,0,3,3,0,0,4,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,26,11,37,25,15,9,3,19,138
SSC70003,37,0,0,0,0,0,0,5,42,59,6,0,0,0,0,0,12,83,46,17,7,0,0,0,0,9,82,39,20,14,4,0,0,0,11,93,18,17,23,13,5,0,0,11,89,11,12,28,20,7,0,0,8,82,16,12,25,14,10,0,3,6,82,14,4,15,12,3,5,0,5,64,6,9,23,6,0,0,0,6,49,5,11,18,8,13,3,0,5,61,6,7,15,7,4,0,0,3,53,3,5,5,12,3,0,0,5,31,0,3,6,4,0,0,3,3,24,0,3,0,0,4,0,3,3,11,0,0,0,0,0,0,3,0,5,266,123,182,107,50,9,8,107,863
SSC70004,3,6,0,0,0,0,0,9,19,6,7,13,0,0,0,0,3,27,7,0,4,3,0,3,0,7,22,6,4,7,3,0,0,0,0,12,3,0,4,3,4,3,0,0,16,0,0,3,5,3,0,0,0,13,3,0,3,0,3,0,3,0,13,0,0,3,3,0,0,3,0,14,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,7,0,0,4,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,34,26,17,7,11,23,175
SSC70005,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,11,7,3,0,0,0,0,0,9,19,3,0,4,0,0,0,0,3,13,8,0,0,0,0,0,0,3,13,3,0,3,0,0,0,0,9,16,4,0,4,0,0,0,0,4,18,4,3,5,0,0,0,0,4,10,0,0,3,3,0,0,0,3,7,0,0,3,0,0,0,0,6,8,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,7,23,6,6,4,3,48,132
SSC70006,6,0,0,0,0,0,0,11,21,0,4,5,0,0,0,0,3,17,4,6,10,3,0,0,0,0,27,3,5,3,3,0,0,0,3,13,0,3,3,3,0,3,0,5,16,4,0,0,4,0,0,0,0,6,0,4,3,0,3,5,0,0,13,0,3,0,0,3,3,3,0,9,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,26,16,12,16,5,19,144
SSC70007,3,0,0,0,0,0,0,8,9,14,0,3,0,0,0,0,0,14,27,8,7,0,0,0,0,0,42,16,14,11,3,0,0,0,3,45,0,3,21,4,5,0,0,5,48,3,5,15,3,3,0,0,3,35,0,0,11,0,6,0,0,0,20,3,0,7,4,3,0,0,3,25,0,0,10,5,0,0,0,0,13,0,3,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,38,91,24,17,6,0,23,270
SSC70008,9,0,0,0,0,0,0,5,9,6,0,3,0,0,0,0,4,14,0,0,6,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,7,0,3,0,3,4,0,0,0,14,4,0,0,5,0,0,3,0,19,4,0,9,0,3,3,0,0,17,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,17,18,11,7,4,7,13,112
SSC70009,9,9,0,0,0,0,0,9,25,9,5,3,3,0,0,0,6,28,4,3,0,3,0,0,0,3,16,0,0,3,6,0,0,0,0,15,0,0,3,0,0,0,0,0,5,0,0,4,3,3,4,0,0,16,0,0,3,0,0,3,0,0,12,0,0,0,0,5,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,20,17,16,13,10,20,141
SSC70010,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,8,0,0,0,6,39
SSC70011,46,0,0,0,0,0,0,18,71,15,9,3,0,0,0,0,11,41,10,7,4,0,3,0,0,8,36,8,7,7,3,3,0,0,11,43,5,4,10,0,4,3,0,7,32,9,0,3,4,3,4,0,3,28,5,4,8,6,7,3,0,6,33,0,3,0,3,6,3,3,5,18,3,3,0,3,0,0,0,9,20,3,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,47,38,22,25,17,12,83,350
SSC70012,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,7,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,14,3,4,0,0,3,35
SSC70013,12,3,0,0,0,0,0,6,20,7,4,3,0,0,0,0,0,14,3,3,4,0,0,0,0,4,21,11,3,0,3,0,0,0,0,18,4,4,3,0,0,0,0,3,17,4,3,3,5,0,0,0,4,22,3,0,3,3,3,0,0,0,18,3,3,3,4,0,3,3,0,18,0,0,3,0,0,0,0,0,6,7,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,3,52,41,29,26,12,10,7,22,197
SSC70014,62,0,0,0,0,0,0,11,71,58,0,0,0,0,0,0,9,76,35,8,9,4,0,0,0,4,66,31,21,26,13,0,0,0,7,101,18,17,31,17,6,3,0,6,94,11,17,25,12,5,3,0,5,87,6,14,26,19,9,0,6,7,86,5,11,27,19,7,3,0,5,73,19,4,29,15,8,0,0,8,81,9,3,22,14,4,0,0,11,61,8,6,13,7,8,0,0,3,38,3,0,3,8,0,0,3,3,28,0,0,7,5,3,0,0,0,22,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,263,114,220,133,55,18,16,85,902
SSC70015,62,0,0,0,0,0,0,6,69,45,6,0,3,0,0,0,11,68,49,22,12,5,0,0,0,15,114,33,28,23,18,3,0,0,7,113,19,23,41,22,5,0,0,12,110,16,12,40,13,10,0,3,8,105,23,11,31,27,3,4,3,18,119,9,8,32,17,5,5,0,14,99,9,10,27,20,7,7,4,15,91,3,12,23,13,7,0,0,8,65,9,6,17,7,3,0,0,8,42,3,4,6,5,0,0,0,3,20,0,0,3,3,0,0,0,0,13,0,3,3,0,0,3,0,3,12,0,0,0,0,4,3,0,0,7,279,144,251,158,50,30,10,119,1041
SSC70016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70017,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,5,20,4,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,7,0,3,4,0,0,0,0,0,11,5,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,15,9,5,0,0,14,89
SSC70018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SSC70019,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,10,3,4,6,3,3,0,0,0,22,3,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,4,10,0,3,0,3,0,0,0,0,11,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,3,3,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,14,19,8,3,4,17,109
SSC70020,4,0,0,0,0,0,0,3,8,0,0,4,3,0,0,0,0,9,0,5,0,3,0,0,0,0,13,3,0,3,0,3,0,0,3,14,3,0,0,3,0,0,0,0,9,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,10,15,7,4,3,5,77
SSC70021,4,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,4,13,3,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,3,12,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,3,3,4,7,34,91
SSC70022,84,0,0,0,0,0,0,13,92,93,21,6,0,0,0,0,5,128,81,31,28,9,3,0,0,16,166,38,42,34,8,0,0,0,9,135,27,31,51,22,5,0,0,15,154,27,22,32,25,10,0,4,9,127,22,11,38,29,11,0,3,4,126,18,13,22,13,11,4,0,0,82,5,9,23,13,16,0,3,9,72,3,8,16,13,3,4,3,4,57,0,0,19,4,8,0,0,7,37,0,0,0,3,5,0,0,0,5,0,3,3,0,0,0,3,0,12,3,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,395,192,282,150,68,15,15,87,1202
SSC70023,6,0,0,0,0,0,0,0,11,0,6,6,0,0,0,0,4,18,3,4,9,3,0,0,0,3,26,3,0,3,3,6,0,0,3,24,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,0,0,7,3,0,0,3,3,3,0,0,15,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,22,17,17,10,0,15,131
SSC70024,7,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,4,13,4,0,3,0,0,0,0,6,12,6,0,0,3,0,0,0,0,14,4,0,0,3,3,0,0,6,16,0,0,3,3,0,0,3,0,9,3,0,3,8,3,0,0,0,22,4,8,3,0,3,0,0,0,19,3,3,3,3,0,0,3,3,20,5,0,3,7,3,0,0,4,20,0,0,0,0,0,0,0,3,12,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,16,34,25,15,9,14,34,187
SSC70025,45,0,0,0,0,0,0,6,52,42,5,0,0,0,0,0,3,52,47,5,4,3,0,0,0,5,68,46,13,16,4,3,0,0,10,85,14,8,13,12,0,0,0,0,51,11,5,27,14,8,0,0,5,71,8,3,26,12,6,0,0,5,68,9,9,23,9,0,0,0,0,56,5,7,25,13,3,0,0,4,58,4,4,6,8,3,0,0,3,30,3,3,11,0,4,0,0,0,20,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,246,68,156,75,34,0,3,51,633
SSC70026,19,0,0,0,0,0,0,4,22,23,0,0,0,0,0,0,3,28,6,0,5,0,0,0,0,0,14,11,5,5,0,0,0,0,0,21,3,3,11,9,3,0,0,0,32,5,3,5,0,4,0,0,3,27,5,4,20,6,0,0,0,0,37,7,3,10,6,3,0,0,0,28,3,7,8,7,3,5,0,4,32,4,4,8,3,3,0,0,0,24,0,0,8,3,0,4,0,4,19,0,4,3,3,0,0,0,0,12,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,93,40,84,40,20,3,0,31,316
SSC70027,53,0,0,0,0,0,0,10,63,78,18,9,3,0,0,0,5,112,56,34,24,11,0,0,0,14,141,34,31,51,21,6,0,0,8,148,8,12,43,23,5,3,0,9,104,5,16,27,23,9,0,0,5,93,8,4,12,13,9,0,0,7,55,3,4,7,9,0,0,3,4,29,3,0,8,10,4,3,0,0,32,0,0,8,10,3,0,3,0,24,0,3,6,5,3,0,0,3,16,0,0,4,5,7,3,0,0,15,0,5,3,0,3,0,0,3,9,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,247,124,209,126,49,19,11,68,860
SSC70028,3,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,4,11,7,5,0,5,59
SSC70029,52,0,0,0,0,0,0,9,58,14,3,0,0,0,0,0,0,21,6,3,0,0,3,0,0,6,20,5,6,3,0,4,0,0,7,27,8,4,0,0,0,0,0,3,19,5,3,3,3,3,0,0,4,21,7,3,4,5,0,0,0,3,14,5,4,6,4,0,0,0,3,28,4,3,9,3,7,0,0,8,27,0,0,3,0,0,0,3,0,10,0,0,3,0,0,0,3,6,12,0,0,3,3,4,0,0,3,11,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,29,38,32,23,3,10,49,280
SSC70030,16,0,0,0,0,0,0,9,25,18,3,3,0,0,0,0,3,31,9,3,4,3,0,0,0,5,21,6,3,7,5,0,0,0,0,19,10,3,10,3,6,0,0,6,37,7,3,9,6,0,0,0,4,28,3,4,10,4,3,0,0,0,25,3,0,13,6,0,0,0,0,24,4,0,4,9,0,0,0,3,25,0,0,9,4,3,0,0,3,16,0,0,4,3,4,0,0,0,15,0,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,24,69,50,24,9,5,36,290
SSC70031,21,3,0,0,0,0,0,3,26,15,8,3,0,0,0,0,3,30,4,7,10,3,0,0,0,0,25,3,4,3,4,4,0,0,0,27,0,0,0,3,3,3,0,0,14,0,0,3,4,0,0,0,0,12,3,0,3,3,4,3,0,3,27,0,0,3,0,3,3,3,0,10,0,3,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,29,29,21,9,11,11,189
SSC70032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC70033,7,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,4,0,3,0,0,0,15,3,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,4,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,12,8,8,0,3,10,70
SSC70034,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,3,0,6,30
SSC70035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,16
SSC70037,19,7,0,0,0,0,0,11,36,19,14,0,4,0,0,0,4,37,15,3,7,3,0,0,0,6,32,5,3,9,0,3,0,0,3,22,3,3,3,9,6,3,0,4,30,4,0,5,3,7,3,0,3,23,3,3,3,9,4,4,3,3,30,0,0,7,3,6,3,0,3,23,0,0,5,4,0,4,0,7,19,0,3,0,0,0,0,3,0,7,0,0,3,3,0,0,0,3,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,69,47,37,34,20,19,19,38,294
