SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC70085,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70086,..,12,20,34,15,13,3,3,0,106,..,0,0,3,0,0,0,0,0,3,..,0,3,0,0,0,0,4,0,12,105,..,..,..,..,..,..,..,..,105,..,22,..,..,..,..,..,..,..,22,..,30,10,6,3,0,0,0,0,48,..,26,15,10,17,14,5,0,0,84,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,3,17,8,6,6,7,6,0,0,0,46,119,94,60,63,44,31,10,10,0,434,..,16,27,38,12,15,0,0,0,103,..,0,0,3,0,0,0,0,0,3,..,4,8,4,5,5,3,0,0,38,107,..,..,..,..,..,..,..,..,107,..,27,..,..,..,..,..,..,..,27,..,27,10,8,0,0,0,0,0,44,..,14,4,14,11,9,8,0,0,53,..,0,0,0,0,0,0,0,0,0
SSC70087,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70088,..,0,35,79,81,71,44,11,0,325,..,17,50,33,22,26,14,0,0,159,..,0,0,7,11,3,0,3,0,20,252,..,..,..,..,..,..,..,..,252,..,50,..,..,..,..,..,..,..,50,..,39,19,3,8,3,0,0,0,73,..,10,6,0,4,0,0,0,0,25,..,7,9,0,3,3,0,0,0,22,..,11,37,19,5,7,5,0,0,77,..,10,15,22,25,28,15,5,0,117,4,4,8,4,7,0,0,0,0,28,258,145,177,165,154,141,78,17,5,1147,..,0,61,79,82,77,20,11,0,338,..,19,61,36,43,21,8,0,0,189,..,6,15,24,24,17,7,4,0,93,235,..,..,..,..,..,..,..,..,235,..,30,..,..,..,..,..,..,..,30,..,24,3,4,0,0,0,0,0,37,..,6,3,0,5,0,5,0,0,24,..,5,13,4,3,0,4,0,0,21
SSC70089,..,0,3,3,5,0,0,0,0,14,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,4,7,6,0,0,0,0,27,..,0,3,4,3,0,0,0,0,9,..,3,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70090,..,0,0,0,6,0,4,0,0,10,..,0,0,0,9,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,3,8,9,7,13,6,6,0,0,47,..,0,0,0,3,3,0,0,0,11,..,0,0,3,8,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70091,..,3,0,4,0,0,3,0,0,15,..,3,11,11,4,4,0,0,0,35,..,0,7,0,0,0,0,0,0,6,51,..,..,..,..,..,..,..,..,51,..,0,..,..,..,..,..,..,..,0,..,9,0,0,0,0,0,0,0,13,..,9,0,0,0,0,3,4,0,13,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,3,..,0,0,5,3,0,0,0,0,9,0,4,3,0,0,0,0,0,0,9,51,30,23,19,13,8,9,4,0,145,..,3,0,3,0,3,0,0,0,16,..,3,9,10,3,3,0,0,0,34,..,3,3,8,0,5,0,0,0,19,54,..,..,..,..,..,..,..,..,54,..,5,..,..,..,..,..,..,..,5,..,3,4,0,0,0,0,0,0,6,..,9,3,3,7,5,5,0,0,25,..,0,0,0,0,0,0,0,0,0
SSC70092,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70093,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,9,..,0,0,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70094,..,9,3,8,5,6,0,0,0,27,..,3,3,4,6,5,0,0,0,18,..,0,0,0,0,0,0,0,0,3,32,..,..,..,..,..,..,..,..,32,..,3,..,..,..,..,..,..,..,3,..,9,3,4,0,0,0,0,0,9,..,4,3,3,3,0,0,0,0,13,..,0,0,0,3,0,0,0,0,9,..,0,4,0,0,3,0,0,0,6,..,0,3,0,3,0,3,0,0,11,3,3,0,0,0,0,0,0,0,6,28,27,19,16,22,20,7,0,0,136,..,3,6,3,9,6,0,0,0,29,..,0,4,6,4,3,0,0,0,19,..,0,0,0,0,4,0,0,0,8,31,..,..,..,..,..,..,..,..,31,..,0,..,..,..,..,..,..,..,0,..,10,0,0,0,0,0,0,0,10,..,9,4,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,5
SSC70095,..,0,6,4,6,3,0,0,0,19,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,8,0,0,0,0,0,0,0,8,..,7,0,0,0,0,3,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,27,18,8,3,5,5,3,0,0,73,..,4,0,9,3,0,0,0,0,22,..,0,0,0,0,0,0,0,0,5,..,0,4,0,0,0,0,0,0,10,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,3,3,3,4,0,0,0,0,14,..,3,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
SSC70096,..,0,0,0,3,3,3,0,0,14,..,0,3,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,4,3,5,4,5,0,0,31,..,0,3,0,4,0,0,0,0,18,..,0,0,4,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70097,..,0,37,80,105,78,69,29,7,409,..,3,47,30,26,11,6,0,0,134,..,0,0,0,9,3,0,3,0,16,192,..,..,..,..,..,..,..,..,192,..,46,..,..,..,..,..,..,..,46,..,22,21,6,3,0,0,0,0,54,..,3,4,4,0,0,0,0,0,21,..,3,14,3,4,0,0,0,0,23,..,10,36,14,8,11,5,0,0,79,..,3,14,8,16,29,30,13,3,124,0,3,4,3,3,3,0,0,0,22,194,86,182,147,179,151,112,49,13,1118,..,3,63,106,111,62,55,17,3,418,..,7,55,28,19,15,0,0,0,133,..,0,5,7,12,6,0,5,3,47,185,..,..,..,..,..,..,..,..,185,..,28,..,..,..,..,..,..,..,28,..,17,5,3,3,3,0,0,0,40,..,7,4,0,0,3,3,3,0,21,..,6,8,0,0,0,0,0,0,9
SSC70098,..,4,63,76,48,25,7,4,0,227,..,11,46,22,14,0,0,0,0,93,..,0,3,3,0,0,0,0,0,6,195,..,..,..,..,..,..,..,..,195,..,19,..,..,..,..,..,..,..,19,..,17,8,0,0,0,0,0,0,24,..,8,4,3,3,0,0,0,0,14,..,4,8,0,0,0,0,0,0,22,..,7,3,3,0,0,0,0,0,17,..,3,7,4,4,6,0,0,0,26,0,3,4,0,0,4,0,0,0,13,199,86,145,118,72,38,9,4,0,664,..,5,69,86,43,14,4,4,0,227,..,18,43,21,13,5,0,0,0,91,..,0,8,8,11,3,0,0,0,32,171,..,..,..,..,..,..,..,..,171,..,29,..,..,..,..,..,..,..,29,..,17,0,0,3,0,0,0,0,21,..,0,3,0,3,0,6,3,0,19,..,3,7,0,0,0,0,0,0,7
SSC70099,..,7,10,6,4,6,0,0,0,25,..,3,4,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,4,3,0,0,0,0,0,0,6,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,13,18,6,10,3,3,0,0,89,..,3,10,4,7,3,0,0,0,26,..,3,6,0,0,0,0,0,0,9,..,0,3,0,0,0,0,0,0,4,17,..,..,..,..,..,..,..,..,17,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,3,..,0,0,0,3,6,0,0,0,8,..,0,0,0,0,0,0,0,0,0
SSC70100,..,0,3,0,0,0,3,3,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,5,3,3,0,30,..,0,0,0,0,0,3,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC70101,..,0,0,3,8,3,0,0,0,17,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,4,11,3,0,0,0,37,..,0,0,3,3,3,3,0,0,13,..,0,3,4,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70102,..,0,6,7,3,4,3,0,0,21,..,0,3,10,3,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,22,3,10,13,9,4,7,0,0,74,..,0,11,7,9,3,3,0,0,22,..,0,4,4,4,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70103,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70104,..,0,3,0,0,0,0,0,0,11,..,3,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,7,..,3,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,9,9,7,3,3,0,0,0,43,..,0,0,0,0,0,0,0,0,10,..,0,3,0,0,0,0,0,0,8,..,0,3,3,0,0,0,0,0,5,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
SSC70105,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70106,..,18,84,76,60,34,6,0,0,284,..,0,3,0,5,0,0,0,0,8,..,3,6,5,7,5,5,0,0,34,370,..,..,..,..,..,..,..,..,370,..,44,..,..,..,..,..,..,..,44,..,75,36,12,8,0,0,0,0,129,..,48,42,16,25,11,8,0,0,147,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,4,0,3,4,9,0,0,0,16,15,11,8,7,4,0,0,0,0,39,381,199,193,123,111,55,14,4,0,1081,..,33,92,74,60,25,0,0,0,284,..,3,0,3,3,0,0,0,0,9,..,15,30,40,23,17,11,5,0,139,290,..,..,..,..,..,..,..,..,290,..,49,..,..,..,..,..,..,..,49,..,58,21,13,3,0,0,0,0,93,..,39,32,4,20,23,6,0,0,124,..,0,0,0,0,0,0,0,0,0
SSC70107,..,11,33,30,17,17,0,0,0,113,..,0,3,3,0,0,0,0,0,12,..,0,3,4,3,3,0,0,0,16,131,..,..,..,..,..,..,..,..,131,..,14,..,..,..,..,..,..,..,14,..,33,21,4,4,0,0,0,0,68,..,27,24,9,6,5,0,0,0,71,..,3,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,3,6,3,0,0,0,0,0,0,11,137,97,95,51,30,26,11,0,0,446,..,21,27,37,16,4,0,0,0,108,..,0,0,3,4,0,0,0,0,11,..,0,8,18,15,9,3,0,0,59,124,..,..,..,..,..,..,..,..,124,..,8,..,..,..,..,..,..,..,8,..,22,22,6,0,0,0,0,0,55,..,23,18,15,3,4,0,3,0,64,..,4,0,0,4,0,0,0,0,4
SSC70108,..,0,0,3,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,7,3,6,0,5,3,0,0,21,..,0,3,0,0,3,0,0,0,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70109,..,4,97,150,135,96,49,17,3,546,..,20,59,50,33,22,8,0,0,202,..,4,3,5,8,3,3,0,0,29,434,..,..,..,..,..,..,..,..,434,..,71,..,..,..,..,..,..,..,71,..,64,29,5,0,3,0,0,0,102,..,18,6,3,8,3,4,3,0,37,..,8,14,3,9,0,0,0,0,37,..,15,32,22,20,13,4,0,0,105,..,12,27,28,26,33,16,4,4,139,8,12,13,4,11,9,4,0,0,51,440,226,274,273,252,178,80,30,7,1763,..,12,128,151,127,92,30,9,0,559,..,31,79,51,56,25,5,0,0,233,..,7,28,41,33,20,3,3,5,136,437,..,..,..,..,..,..,..,..,437,..,71,..,..,..,..,..,..,..,71,..,32,15,5,3,4,0,0,0,61,..,12,8,3,15,18,5,5,4,68,..,10,3,3,6,0,0,0,0,25
SSC70110,..,0,21,70,89,58,30,0,0,268,..,7,23,24,27,13,3,0,0,104,..,0,0,3,9,4,0,0,0,14,168,..,..,..,..,..,..,..,..,168,..,45,..,..,..,..,..,..,..,45,..,47,12,0,0,0,0,0,0,61,..,4,5,0,0,6,3,7,0,28,..,0,0,0,5,0,0,0,0,17,..,5,9,4,4,0,3,0,0,20,..,0,7,6,11,18,10,0,0,50,3,7,3,3,4,3,5,0,0,28,176,123,71,122,154,101,49,6,0,795,..,0,28,98,85,47,11,3,0,275,..,12,28,27,31,6,3,0,0,108,..,0,3,12,15,3,0,3,0,26,170,..,..,..,..,..,..,..,..,170,..,35,..,..,..,..,..,..,..,35,..,25,8,0,0,0,0,0,0,28,..,3,3,0,0,3,7,3,0,16,..,4,3,3,3,0,0,0,0,19
SSC70111,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70112,..,0,71,91,79,73,36,13,0,361,..,24,48,29,29,21,7,0,0,152,..,0,8,10,12,4,0,0,0,30,336,..,..,..,..,..,..,..,..,336,..,47,..,..,..,..,..,..,..,47,..,61,27,14,8,0,0,0,0,104,..,15,9,6,8,0,0,0,3,50,..,6,13,11,5,8,0,0,0,46,..,13,24,12,19,8,4,0,0,76,..,10,21,27,46,42,21,12,4,188,4,6,11,6,9,5,0,0,0,40,346,193,228,205,211,145,75,31,7,1437,..,4,93,105,77,55,29,5,4,371,..,37,52,35,22,16,5,0,0,161,..,13,44,48,31,21,10,3,0,167,332,..,..,..,..,..,..,..,..,332,..,47,..,..,..,..,..,..,..,47,..,33,18,5,0,0,0,0,0,53,..,11,7,4,6,7,8,4,0,44,..,7,4,0,3,3,0,0,0,18
