SSC_CODE_2016,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_more_15_19_yrs,F_3000_more_20_24_yrs,F_3000_more_25_34_yrs,F_3000_more_35_44_yrs,F_3000_more_45_54_yrs,F_3000_more_55_64_yrs,F_3000_more_65_74_yrs,F_3000_more_75_84_yrs,F_3000_more_85ov,F_3000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot
SSC70129,3,0,4,9,12,18,12,5,3,63,3,7,5,18,19,20,9,3,0,81,6,11,14,10,21,13,15,0,0,89,4,13,18,25,25,16,6,4,0,111,0,11,18,26,42,25,8,0,0,124,0,6,22,21,27,24,3,0,0,96,0,3,10,14,36,19,0,0,0,81,0,0,14,12,23,17,0,0,0,63,0,0,11,21,24,21,4,0,0,81,0,0,3,12,12,5,0,0,0,36,17,7,27,28,46,27,23,3,0,173,86,78,161,220,312,266,121,29,11,1290,71,8,26,21,18,49,23,3,0,219,36,4,0,7,6,8,9,4,0,74,12,18,6,10,12,18,16,7,0,104,4,11,6,8,20,9,25,14,7,108,11,4,4,18,21,24,29,16,3,145,6,8,10,29,22,29,24,6,3,135,3,23,27,14,36,29,31,4,0,160,5,26,39,42,43,35,23,5,0,213
SSC70130,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,8,0,0,3,4,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,27,27,12,10,0,0,0,92,9,18,40,32,28,31,9,3,0,164,7,3,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,3,3,4,0,0,3,0,23,0,0,0,3,0,5,3,4,0,23,0,0,0,0,0,9,3,0,0,11,0,0,3,4,0,3,4,0,0,10,0,3,0,3,4,3,0,0,0,12,0,0,3,3,4,3,0,0,0,15
SSC70131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,6,10,0,3,0,34,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,13,0,0,0,0,0,4,0,0,0,9,0,0,3,0,0,0,0,0,0,5
SSC70132,5,6,20,8,16,4,18,5,0,83,7,14,21,20,23,21,15,4,0,120,6,17,20,20,19,17,3,0,0,110,8,19,33,35,32,23,14,0,0,166,0,18,40,37,53,23,9,0,0,166,0,4,25,27,40,17,4,0,0,119,0,0,19,22,24,10,0,0,0,80,0,0,15,17,34,9,0,0,0,72,0,0,16,30,17,26,0,0,0,88,0,0,6,9,8,3,0,0,0,25,22,12,35,48,54,31,21,3,3,236,124,106,284,326,369,244,127,34,12,1626,83,17,39,36,30,37,21,0,0,261,49,4,3,13,3,11,11,0,0,93,22,7,11,11,27,32,19,7,0,132,10,5,12,8,25,28,29,17,4,143,8,8,15,21,20,21,50,12,0,151,23,21,24,25,27,29,25,8,0,186,14,31,26,27,38,35,19,3,0,194,23,36,55,52,58,50,31,0,0,298
SSC70133,0,5,3,0,0,3,0,0,0,14,0,0,0,0,4,0,0,0,0,9,0,0,0,0,9,3,0,0,0,8,0,3,3,0,3,0,0,0,0,8,0,0,6,0,7,7,0,0,0,23,0,0,0,3,8,6,0,0,0,13,0,0,0,3,3,6,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,4,3,4,3,6,7,15,0,3,0,41,18,14,24,28,54,45,4,5,0,189,3,0,0,0,6,6,3,0,0,17,7,0,4,0,0,0,0,0,0,15,3,3,3,5,6,4,3,0,0,21,3,0,0,3,0,5,0,0,0,21,0,5,3,3,0,3,3,0,0,17,3,0,0,0,3,0,3,0,0,17,3,3,3,0,11,5,0,0,0,24,0,6,4,3,6,6,0,0,0,23
SSC70134,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,28,5,21,13,4,7,6,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,18,0,0,6,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
SSC70135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70136,0,0,0,0,0,0,0,0,0,10,0,4,4,5,5,0,0,0,0,23,0,6,6,18,0,0,3,0,0,34,0,3,0,7,7,3,0,0,0,22,0,0,17,7,7,3,0,0,0,40,0,0,9,11,8,4,0,0,0,29,0,0,11,3,3,4,0,0,0,24,0,0,3,8,4,0,0,0,0,10,0,0,3,8,8,4,0,0,0,19,0,0,3,0,0,0,0,0,0,5,3,11,19,7,20,9,5,0,0,85,17,28,102,86,86,41,19,3,0,380,10,4,7,8,10,3,5,0,0,45,4,0,4,3,0,0,0,0,0,18,0,0,8,4,8,3,0,0,0,30,3,4,6,4,8,0,3,3,0,29,0,3,3,0,0,0,0,3,0,15,3,6,10,9,5,0,0,0,0,33,0,7,5,16,3,3,4,0,0,52,0,7,8,13,12,7,0,0,0,48
SSC70137,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,9,3,0,0,0,0,30,22,12,20,24,20,12,3,0,0,116,10,4,4,0,0,0,0,0,0,17,3,0,8,7,3,3,0,0,0,24,3,6,12,24,15,7,3,0,0,73,0,0,3,3,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,6,0,0,6,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70138,0,3,12,3,0,4,8,6,0,42,3,0,9,6,9,3,8,0,0,44,3,3,11,12,13,3,4,3,0,50,0,9,8,15,11,13,9,3,0,66,0,9,12,16,21,13,3,0,0,65,0,0,14,18,11,3,0,0,0,41,0,0,8,9,16,11,4,0,0,42,0,0,3,8,16,7,5,0,0,44,0,0,10,19,20,3,0,0,0,48,0,0,4,4,0,3,0,0,0,14,8,8,12,8,17,16,9,3,0,84,54,34,122,141,155,103,70,24,4,701,46,0,16,16,17,10,6,0,0,110,15,7,6,4,4,7,4,3,0,48,12,8,8,11,7,10,10,4,0,67,3,3,6,5,0,8,8,7,4,48,0,4,18,5,3,4,19,11,0,72,3,6,17,10,7,8,9,7,0,76,0,7,14,12,14,12,11,3,0,79,0,12,15,32,14,22,18,4,0,120
SSC70139,6,3,9,5,3,3,0,0,0,30,0,13,11,14,0,8,0,0,0,40,0,20,20,9,3,0,0,0,0,45,7,22,27,11,4,6,0,0,0,77,0,27,26,11,5,0,0,0,0,77,0,13,36,23,9,0,0,0,0,74,0,4,37,16,3,3,0,0,0,56,0,3,13,12,0,0,0,0,0,33,0,0,6,12,3,3,0,0,0,32,0,0,0,0,5,0,0,0,0,5,10,8,20,21,3,6,4,0,0,80,48,137,264,176,62,39,9,0,0,729,30,13,33,22,11,6,0,0,0,113,10,7,10,3,3,0,0,0,0,29,4,15,17,21,11,3,8,0,0,76,0,8,5,6,0,0,3,0,0,30,9,5,12,6,3,3,0,0,0,40,5,19,11,11,0,8,0,0,0,53,0,25,26,6,6,4,0,0,0,68,8,35,46,16,7,6,3,0,0,118
SSC70140,0,0,0,0,0,0,6,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,5,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,3,10,0,0,0,0,30,12,15,33,15,22,11,9,0,0,117,6,3,6,0,0,0,0,0,0,14,8,3,0,3,0,0,0,0,0,16,4,7,6,9,10,6,0,0,0,44,0,0,6,3,8,0,3,0,0,17,0,0,0,0,0,0,6,0,0,11,0,0,0,0,4,0,0,0,0,11,0,0,5,0,4,0,0,0,0,12,0,0,3,0,5,0,0,0,0,13
SSC70141,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,10,0,5,0,0,0,0,27,8,23,32,20,27,8,7,3,0,128,8,7,5,10,8,6,4,3,0,56,3,4,5,0,4,0,0,0,0,18,0,4,3,7,0,0,0,0,0,20,0,3,3,3,0,0,4,0,0,11,0,0,4,4,5,0,0,0,0,11,0,0,0,4,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,9
SSC70142,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,8,9,8,0,3,0,0,41,24,21,30,31,24,9,16,8,0,165,6,0,0,0,0,0,0,0,0,6,0,8,0,8,3,0,0,0,0,22,4,13,25,33,18,3,3,3,0,103,0,3,3,5,11,3,3,5,0,36,0,3,3,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,16,0,0,6,0,5,0,0,0,0,15
SSC70143,3,12,26,15,15,10,19,16,5,119,3,17,27,26,23,22,23,6,0,145,5,22,38,34,25,23,5,3,0,145,3,12,48,39,32,23,4,0,0,159,0,17,45,39,39,33,4,0,0,183,0,4,33,28,29,23,3,0,0,121,0,0,23,39,27,10,7,0,0,108,0,3,13,23,19,20,0,0,0,76,0,0,15,17,20,11,3,0,0,68,0,0,0,5,3,3,0,0,0,17,30,29,68,45,50,43,11,7,3,281,172,146,421,368,341,300,113,47,13,1938,177,27,54,30,33,43,19,4,3,381,46,10,27,11,15,12,6,8,0,132,44,18,18,33,32,17,21,4,0,191,11,14,30,19,32,36,46,16,3,200,12,20,33,27,16,23,28,20,6,191,9,44,42,38,37,39,32,11,3,246,12,30,69,47,46,35,13,7,0,249,7,41,82,69,52,55,15,3,0,329
SSC70144,0,3,3,0,6,7,11,12,3,37,0,7,3,3,12,6,3,0,0,34,0,8,15,5,7,10,5,0,0,54,3,9,20,3,10,11,0,0,0,52,0,12,12,11,5,7,0,4,0,54,0,5,13,10,11,10,0,0,0,52,0,5,13,9,8,4,0,0,0,37,0,0,4,0,8,3,3,0,0,24,0,0,10,4,7,3,0,0,0,28,0,0,0,0,0,0,0,0,0,6,7,20,39,18,33,18,7,3,3,136,37,70,140,82,131,91,27,24,9,617,13,4,7,11,9,10,4,0,0,63,14,3,0,6,4,0,3,0,0,26,5,3,5,0,4,5,3,3,0,27,0,3,4,8,9,7,7,3,0,42,0,3,3,3,10,10,20,20,5,77,8,9,4,3,17,13,6,3,0,53,3,19,30,10,16,12,3,0,0,93,3,25,36,21,17,18,3,0,0,117
SSC70145,6,6,8,10,4,15,3,3,0,56,3,6,10,15,8,16,8,0,0,68,3,12,17,21,15,9,3,0,0,78,0,9,27,25,8,13,3,0,0,85,0,16,49,20,24,12,5,0,0,123,0,3,39,25,17,9,4,0,0,99,0,0,15,23,14,5,0,0,0,66,0,0,12,12,17,10,0,0,0,47,0,0,11,3,3,5,0,0,0,27,0,0,0,3,3,4,3,0,0,9,24,18,57,40,43,29,20,5,0,239,102,89,295,227,187,145,74,18,3,1144,74,7,27,13,15,16,3,0,0,156,41,3,11,4,8,3,3,0,0,71,25,15,23,8,15,14,7,5,0,114,6,6,21,8,15,10,23,16,3,105,10,7,10,20,7,23,5,9,0,96,3,14,17,23,11,22,20,0,0,112,6,15,31,34,23,11,7,3,0,135,9,27,50,38,29,19,11,0,0,168
SSC70146,4,3,0,5,8,3,7,0,0,34,3,4,10,5,7,4,0,0,0,43,0,3,15,4,12,3,3,0,0,39,0,12,11,7,6,6,0,0,0,48,3,3,20,9,13,8,4,0,0,60,0,0,14,13,7,3,3,0,0,44,0,0,6,4,5,3,0,0,0,30,0,0,3,3,7,5,0,0,0,19,0,0,8,3,3,4,0,0,0,11,0,0,0,0,3,0,0,0,0,4,7,15,42,28,33,23,12,10,3,178,37,54,142,114,120,83,41,16,3,611,16,4,3,12,3,7,8,0,0,60,0,3,10,11,5,13,3,0,0,38,5,8,12,10,13,10,3,3,0,57,3,3,4,6,9,17,12,7,0,65,7,3,5,6,12,8,16,3,0,63,6,11,14,7,12,10,8,0,0,68,3,4,22,6,8,7,7,3,0,65,3,19,27,9,12,14,3,0,0,90
SSC70147,0,0,0,0,4,5,11,17,18,61,0,0,0,5,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,8,7,27,5,8,18,16,18,16,33,38,31,184,3,0,0,0,0,5,4,3,0,18,0,4,0,0,0,0,0,0,0,10,0,6,6,6,5,3,13,6,9,53,0,0,4,3,5,0,8,10,4,30,0,0,0,5,4,10,21,31,20,93,0,0,0,5,4,0,3,3,0,12,3,0,0,0,0,3,0,0,0,11,0,3,3,0,0,3,0,0,0,11
SSC70148,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,9,7,9,0,0,0,34,22,22,39,37,23,32,9,3,0,180,8,3,0,0,0,0,0,0,0,8,3,14,34,17,12,12,8,3,0,105,9,14,18,17,9,10,7,0,0,77,0,0,5,0,0,3,3,0,0,12,0,3,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC70149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,6,0,3,0,3,3,0,0,0,0,14,0,6,5,0,0,3,3,0,0,19,0,0,3,4,3,0,0,0,0,11,0,3,0,0,4,3,0,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,0,3,0,0,0,0,5,3,0,3,8,0,8,0,0,0,22,23,21,35,27,26,28,12,4,0,168,11,5,0,0,3,3,4,0,0,31,8,0,0,0,0,0,0,0,0,7,3,5,16,9,3,4,0,0,0,42,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,10,0,3,0,3,0,3,3,0,0,11,0,3,3,0,0,5,3,0,0,18,0,3,0,5,4,0,0,0,0,20
SSC70150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70151,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,0,10,14,6,5,0,3,0,42,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,13,0,3,4,4,8,5,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,3,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC70152,0,0,0,0,3,3,0,0,0,7,0,0,5,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,8,3,9,4,0,0,0,33,22,18,54,36,37,18,8,3,0,199,11,0,0,0,0,0,0,0,0,21,3,3,11,0,3,0,0,0,0,23,9,21,36,30,24,9,5,3,0,152,3,0,11,9,7,3,0,0,0,31,0,0,5,3,0,3,0,0,0,15,0,0,9,9,3,0,0,0,0,18,0,0,3,3,0,0,0,0,0,5,0,0,3,5,4,0,0,0,0,9
SSC70153,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,11,0,0,5,6,6,12,13,0,0,38,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC70154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC70155,0,0,0,0,3,3,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,3,0,5,0,0,0,0,9,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,3,0,0,0,23,5,5,14,23,32,18,15,3,0,121,15,3,6,6,4,6,0,0,0,31,0,0,3,0,0,0,0,0,0,11,0,0,0,4,9,8,6,0,0,21,0,0,0,3,0,3,3,0,0,13,0,0,0,0,5,5,4,0,0,20,0,0,0,0,3,0,0,3,0,8,0,0,9,8,3,7,0,0,0,27,0,3,0,0,3,4,3,0,0,18
